angle-from-z,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err,parent_csv
255.0,-3.7632230464885176e-06,3.751660191097239e-06,-4.527836154711658e-05,1.0349313933013996e-05,-3.7623908504409546e-06,3.75139749151184e-06,2.028814072110422e-09,1.369346489032582e-09,21,17,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-072.hdf5,-1.0993358929114491e-08,2.447692044808564e-09,7.513788341952794e-06,2.447692044808564e-09,-0.001463091376654,0.0003257603958511,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
270.0,-3.747615245903059e-06,3.748039415692941e-06,-5.43427718588062e-05,1.1005272510743135e-06,-3.74720045805291e-06,3.747371953594415e-06,1.2580216397661211e-09,1.975670378751224e-09,19,19,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-072.hdf5,1.7149554150483226e-10,2.342198089742805e-09,7.494572411647325e-06,2.342198089742805e-09,2.2882631868138445e-05,0.0003125192421539,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
285.0,-3.74453325455738e-06,3.7578692089635073e-06,-4.7107867506315726e-05,8.770298377548201e-06,-3.7445995164100783e-06,3.757409075744364e-06,1.732032793622379e-09,1.403285397025273e-09,21,17,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-072.hdf5,1.2809559334285532e-08,2.229158474332348e-09,7.502008592154442e-06,2.229158474332348e-09,0.0017074839593867,0.0002971419849103,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
300.0,-3.757898136852857e-06,3.778350193547474e-06,-4.784068657654801e-05,8.351852106747575e-06,-3.757992715922085e-06,3.7789712903242734e-06,1.608470985481134e-09,1.5014589574885035e-09,21,17,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-072.hdf5,2.0978574402188484e-08,2.2003540424570573e-09,7.536964006246359e-06,2.2003540424570573e-09,0.0027834250481761,0.0002919428252793,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
315.0,-3.782909940310657e-06,3.8067821250378217e-06,-4.84103600716713e-05,8.230485063010072e-06,-3.782646807736296e-06,3.807741376678261e-06,1.9678759539429433e-09,1.0388518311391986e-09,21,17,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-073.hdf5,2.5094568941964772e-08,2.2252525468288124e-09,7.590388184414557e-06,2.2252525468288124e-09,0.0033060982300604,0.0002931687621309,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
330.0,-3.811376358504429e-06,3.833546819962745e-06,-4.8196591721976665e-05,9.479245104169993e-06,-3.811551313361645e-06,3.8339142674720735e-06,1.8390210200637526e-09,1.2337268128383742e-09,21,17,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-073.hdf5,2.2362954110428604e-08,2.214515784760329e-09,7.645465580833718e-06,2.214515784760329e-09,0.0029249957211879,0.0002896521126911,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
345.0,-3.835397107158949e-06,3.852882510990039e-06,-5.495372350879404e-05,2.9077324862081008e-06,-3.835105869855896e-06,3.853141495521065e-06,1.782136713376049e-09,1.0326641795042072e-09,19,17,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-073.hdf5,1.8035625665168654e-08,2.059710312833794e-09,7.688247365376961e-06,2.059710312833794e-09,0.0023458695861412,0.0002679044888047,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
360.0,-3.848214271272902e-06,3.86267562636402e-06,-5.383236090762439e-05,4.741272810785923e-06,-3.848274176802475e-06,3.862717758813079e-06,1.9606214335259527e-09,9.27615472625628e-10,19,17,-1.8,2024/06/Data_0617/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-073.hdf5,1.4443582010604152e-08,2.168987522014783e-09,7.710991935615555e-06,2.168987522014783e-09,0.0018731159533304,0.0002812856432916,Wsc=0.9um-NNE_diode-angle_20mT_-1.8V/data.csv
0.0,-3.849265529586574e-06,3.895758396720495e-06,-5.64997831079927e-05,-6.686199828039945e-06,-3.846973575030188e-06,3.895927937523578e-06,1.3405691729339595e-09,1.3112484469552912e-09,17,17,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-143.hdf5,4.895436249338919e-08,1.875232838093313e-09,7.742901512553766e-06,1.875232838093313e-09,0.0063224829108336,0.0002421921956207,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
15.0,-3.845644347216601e-06,3.890733558060565e-06,-6.608560948742993e-05,-1.6175144234544674e-05,-3.845451712175081e-06,3.891230291274119e-06,1.478791116496241e-09,1.521501928789967e-09,17,19,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-143.hdf5,4.5778579099038445e-08,2.1217425116021475e-09,7.7366820034492e-06,2.1217425116021475e-09,0.0059170816480022,0.0002742493039525,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
30.0,-3.8306861518998114e-06,3.871297097341518e-06,-7.267472409123896e-05,-2.30455413160898e-05,-3.829405769120795e-06,3.873150766008985e-06,1.8893415166227487e-09,1.3434206158969182e-09,15,19,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-143.hdf5,4.374499688819056e-08,2.318273132668194e-09,7.70255653512978e-06,2.318273132668194e-09,0.0056792828054787,0.0003009793578116,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
45.0,-3.806025646881046e-06,3.846451783798663e-06,-7.360331851056892e-05,-2.4452332157476463e-05,-3.807671656906051e-06,3.846474634983611e-06,1.4030434472274583e-09,1.6317674392181994e-09,15,21,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-143.hdf5,3.88029780775598e-08,2.152021349917474e-09,7.654146291889662e-06,2.152021349917474e-09,0.0050695370323239,0.0002811612061446,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
60.0,-3.7864498543441314e-06,3.815780557558777e-06,-6.70835455995497e-05,-1.8655357036090946e-05,-3.7865602256172434e-06,3.815333956068068e-06,1.9619512726268513e-09,2.230862683642836e-09,17,19,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-143.hdf5,2.8773730450824647e-08,2.970858648510938e-09,7.601894181685311e-06,2.970858648510938e-09,0.003785073793864,0.0003908078511559,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
75.0,-3.771029436415368e-06,3.785712264081543e-06,-7.591985696387127e-05,-2.7974382995590653e-05,-3.773102358359823e-06,3.78633902058076e-06,1.2332222943135954e-09,2.1073441937259397e-09,15,21,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-143.hdf5,1.3236662220936626e-08,2.4416668032355522e-09,7.559441378940583e-06,2.4416668032355522e-09,0.0017510106312632,0.0003229961612185,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
90.0,-3.7757517504108127e-06,3.7666313293539214e-06,-8.374987625082116e-05,-3.547964317592615e-05,-3.77511954252118e-06,3.766519629253902e-06,1.450581394092927e-09,2.484668918143933e-09,13,21,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-143.hdf5,-8.599913267277661e-09,2.877110705843472e-09,7.541639171775082e-06,2.877110705843472e-09,-0.0011403241485568,0.0003814969810834,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
105.0,-3.79095231368124e-06,3.765853106210796e-06,-7.549979802874392e-05,-2.8497201804006684e-05,-3.790976620975499e-06,3.763534004216118e-06,1.4746364165472412e-09,2.5930921231422736e-09,17,23,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-144.hdf5,-2.744261675938108e-08,2.983065423370696e-09,7.554510625191618e-06,2.983065423370696e-09,-0.0036326134306926,0.000394874698494,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
120.0,-3.816037771525238e-06,3.771752372570616e-06,-7.138296034988035e-05,-2.365406370112054e-05,-3.81572206619528e-06,3.7727437703119263e-06,1.7355974126971152e-09,1.6735730026274091e-09,17,21,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-144.hdf5,-4.2978295883353714e-08,2.411046447931736e-09,7.588465836507206e-06,2.411046447931736e-09,-0.0056636343642202,0.0003177302459865,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
135.0,-3.8457258389958204e-06,3.79136648664662e-06,-6.223617974774645e-05,-1.3628076192894292e-05,-3.8445884023739766e-06,3.792848241716559e-06,1.969825863999785e-09,1.7342858113137154e-09,19,19,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-144.hdf5,-5.17401606574177e-08,2.6244925623454476e-09,7.637436644090535e-06,2.6244925623454476e-09,-0.0067745453178261,0.0003436431500253,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
150.0,-3.875725925392141e-06,3.816558819949216e-06,-5.348773547175212e-05,-4.6443539429566966e-06,-3.874956474535421e-06,3.8185774626040894e-06,1.666445573660094e-09,2.015275122193324e-09,21,19,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-144.hdf5,-5.637901193133157e-08,2.615028617071453e-09,7.69353393713951e-06,2.615028617071453e-09,-0.0073281033647189,0.0003399086625796,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
165.0,-3.900448011486675e-06,3.840782416224463e-06,-6.305045053749964e-05,-1.3826066165938172e-05,-3.898415334181816e-06,3.841083887699987e-06,2.07432314185359e-09,1.7251495866056991e-09,19,19,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-144.hdf5,-5.7331446481828983e-08,2.6979543348609813e-09,7.739499221881803e-06,2.6979543348609813e-09,-0.0074076429027522,0.0003486050297512,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
180.0,-3.910729888002358e-06,3.850896769343667e-06,-5.589082475985375e-05,-6.231332307147509e-06,-3.909563682297259e-06,3.852765836382669e-06,1.5575349029917814e-09,2.0798086397558872e-09,19,19,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-144.hdf5,-5.679784591459033e-08,2.5983685173663976e-09,7.762329518679929e-06,2.5983685173663976e-09,-0.0073171134744933,0.0003347497769454,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
195.0,-3.905784852709886e-06,3.851131406547019e-06,-5.415755966360592e-05,-4.948351566861456e-06,-3.905354990354405e-06,3.851800241501066e-06,1.7057806858055372e-09,1.147320272459164e-09,21,19,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-144.hdf5,-5.3554748853338655e-08,2.055731391904832e-09,7.75715523185547e-06,2.055731391904832e-09,-0.0069039160945769,0.0002650173062321,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
210.0,-3.885941165878236e-06,3.835866880662481e-06,-4.7589197966383095e-05,1.9155050474781365e-06,-3.888472903773188e-06,3.8361615851504336e-06,2.0376244009095736e-09,2.494675229756765e-09,21,17,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-144.hdf5,-5.2311318622754816e-08,3.221073998085742e-09,7.724634488923623e-06,3.221073998085742e-09,-0.006772012151224,0.0004169967991785,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
225.0,-3.856261816176841e-06,3.812426316527541e-06,-4.0527972384446726e-05,7.960206319639857e-06,-3.858688005381101e-06,3.812801146316348e-06,2.2629294927558347e-09,1.8546513815493163e-09,23,17,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-144.hdf5,-4.5886859064752854e-08,2.925847165568797e-09,7.671489151697449e-06,2.925847165568797e-09,-0.0059814800174226,0.0003813991583477,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
240.0,-3.8257058717870896e-06,3.790705360379358e-06,-3.079226576459708e-05,1.717357082382377e-05,-3.825123412437506e-06,3.791053687129629e-06,2.139947967249952e-09,1.3844151284676842e-09,23,15,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-144.hdf5,-3.406972530787699e-08,2.5487217483411948e-09,7.616177099567134e-06,2.5487217483411948e-09,-0.0044733368017155,0.0003346491574185,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
255.0,-3.7973367705994095e-06,3.7764809838829695e-06,-4.470184064920471e-05,2.7232453193047504e-06,-3.796644813505615e-06,3.777685258917949e-06,2.480573774254877e-09,1.245271381279882e-09,21,17,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-144.hdf5,-1.895955458766614e-08,2.7755985052877853e-09,7.574330072423564e-06,2.7755985052877853e-09,-0.0025031328720006,0.000366449200686,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
270.0,-3.775963952899992e-06,3.780685456478792e-06,-4.401052167331565e-05,3.4882656626841022e-06,-3.776418653915968e-06,3.779273041470892e-06,2.7312575846092397e-09,1.431051077148455e-09,23,17,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-144.hdf5,2.8543875549241406e-09,3.083451828534581e-09,7.55569169538686e-06,3.083451828534581e-09,0.000377779781124,0.0004080965943129,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
285.0,-3.7707007002123234e-06,3.790896822687821e-06,-4.196468273521918e-05,5.205808459463734e-06,-3.770121573283207e-06,3.7926835091441255e-06,2.385312878615464e-09,1.43468047579759e-09,23,17,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-144.hdf5,2.2561935860918454e-08,2.783527545493953e-09,7.562805082427333e-06,2.783527545493953e-09,0.0029832761277085,0.0003680565480317,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
300.0,-3.7758413696099306e-06,3.815901284144499e-06,-4.454625700830063e-05,3.454266770911332e-06,-3.7766280308813287e-06,3.816499040100158e-06,2.496445576787738e-09,8.062193997182084e-10,21,17,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-144.hdf5,3.987100921882928e-08,2.623400510472057e-09,7.593127070981487e-06,2.623400510472057e-09,0.00525093401521,0.0003455014847377,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
315.0,-3.79590161624214e-06,3.845707451840322e-06,-4.446340933623063e-05,3.871511867834092e-06,-3.795659443685448e-06,3.844766673723942e-06,1.592681408234104e-09,1.9024438045401192e-09,21,17,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-144.hdf5,4.910723003849368e-08,2.481113963035082e-09,7.64042611740939e-06,2.481113963035082e-09,0.0064272894317502,0.0003247417319202,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
330.0,-3.820772614738773e-06,3.872989060977124e-06,-4.793251061973601e-05,1.7409173599569834e-06,-3.819390215607985e-06,3.871614921115714e-06,1.928652266944559e-09,1.2332182504117964e-09,21,17,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-144.hdf5,5.2224705507728755e-08,2.2892196967392883e-09,7.6910051367237e-06,2.2892196967392883e-09,0.0067903615430396,0.0002976558242077,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
345.0,-3.840659380989542e-06,3.892417803274299e-06,-4.727197400160167e-05,2.3010705530287467e-06,-3.837749278323358e-06,3.892693874324816e-06,2.245039840903517e-09,1.940117926020985e-09,21,17,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-144.hdf5,5.4944596001458263e-08,2.967197575846957e-09,7.730443152648175e-06,2.967197575846957e-09,0.0071075609659759,0.000383842486633,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
360.0,-3.85065317362575e-06,3.901022217817236e-06,-5.13330170567931e-05,-1.0901781700508266e-06,-3.850317518953788e-06,3.90254883691063e-06,1.8365271015087638e-09,1.5282539555087414e-09,21,17,-0.6,2024/07/Data_0702/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-144.hdf5,5.223131795684156e-08,2.389224130780596e-09,7.752866355864418e-06,2.389224130780596e-09,0.0067370331899675,0.00030817999964,Wsc=0.9um-NNE_diode-angle_20mT_-0.6V/data.csv
0.0,-1.3991996539822624e-06,1.3778156282629003e-06,-5.622944907083739e-05,-1.5252624202107636e-05,-1.3980084558655157e-06,1.3761341225325914e-06,1.6929791255860064e-09,1.533332570068972e-09,19,21,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-128.hdf5,-2.1874333332924303e-08,2.284138150398149e-09,2.774142578398107e-06,2.284138150398149e-09,-0.007885078980171,0.0008233928474409,Wsc=0.9um-NNE_diode-angle_20mT_-5.0V/data.csv
15.0,-1.3984370618801182e-06,1.3759091539881297e-06,-6.018513593663916e-05,-1.9341009434153145e-05,-1.3985160827779292e-06,1.3763354386099102e-06,1.317510918252818e-09,1.0094455448340332e-09,19,21,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-128.hdf5,-2.2180644168019e-08,1.6597636360942067e-09,2.77485152138784e-06,1.6597636360942067e-09,-0.0079934526215389,0.0005981641352659,Wsc=0.9um-NNE_diode-angle_20mT_-5.0V/data.csv
30.0,-1.3928449233968189e-06,1.37145779059425e-06,-5.875497053650188e-05,-1.7950742043273835e-05,-1.392388271301613e-06,1.3721063678129266e-06,1.3251187083692675e-09,9.177939590349891e-10,17,21,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-128.hdf5,-2.0281903488686492e-08,1.6119197692538407e-09,2.76449463911454e-06,1.6119197692538407e-09,-0.0073365682109561,0.0005830950535556,Wsc=0.9um-NNE_diode-angle_20mT_-5.0V/data.csv
45.0,-1.3842048834334706e-06,1.365810767990003e-06,-6.418850209812029e-05,-2.417089103944248e-05,-1.383752664889948e-06,1.3652126550607603e-06,1.4922062147747004e-09,8.069087042416187e-10,17,21,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-128.hdf5,-1.8540009829187752e-08,1.6964023828069587e-09,2.7489653199507084e-06,1.6964023828069587e-09,-0.0067443593029831,0.0006171198129201,Wsc=0.9um-NNE_diode-angle_20mT_-5.0V/data.csv
60.0,-1.3757518759431236e-06,1.358600445743543e-06,-7.237522285981902e-05,-3.130925289582856e-05,-1.3744035355487405e-06,1.358035002924341e-06,1.7521505298209351e-09,1.5567260628400451e-09,15,23,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-128.hdf5,-1.6368532624399392e-08,2.343806202286625e-09,2.7324385384730816e-06,2.343806202286625e-09,-0.0059904486025681,0.0008577862679092,Wsc=0.9um-NNE_diode-angle_20mT_-5.0V/data.csv
75.0,-1.3691841411700316e-06,1.3534571743379472e-06,-7.054358337881336e-05,-2.8740412086101885e-05,-1.3678757706571591e-06,1.3521511918673071e-06,1.7896602138121827e-09,1.4754359186206615e-09,17,23,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-128.hdf5,-1.5724578789851998e-08,2.319438473177994e-09,2.7200269625244663e-06,2.319438473177994e-09,-0.0057810378376756,0.0008527405290793,Wsc=0.9um-NNE_diode-angle_20mT_-5.0V/data.csv
90.0,-1.365849987425565e-06,1.3507681378023818e-06,-6.762232852729293e-05,-2.6662713186454188e-05,-1.3648261304706549e-06,1.3502962973545803e-06,1.6055387466700143e-09,1.1018658497994279e-09,17,23,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-128.hdf5,-1.4529833116074576e-08,1.9472706586432547e-09,2.715122427825235e-06,1.9472706586432547e-09,-0.0053514467587793,0.000717204690823,Wsc=0.9um-NNE_diode-angle_20mT_-5.0V/data.csv
105.0,-1.367846438959989e-06,1.3530028778124191e-06,-6.448293046509925e-05,-2.421473694707977e-05,-1.3655452995653824e-06,1.3519384595187003e-06,1.70954078639485e-09,1.67256832672642e-09,17,23,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-129.hdf5,-1.3606840046682104e-08,2.391655181650553e-09,2.7174837590840827e-06,2.391655181650553e-09,-0.005007146777307,0.0008801101955739,Wsc=0.9um-NNE_diode-angle_20mT_-5.0V/data.csv
120.0,-1.3708103615218666e-06,1.358126879952072e-06,-6.413522603527052e-05,-2.324346052866971e-05,-1.3698259885250764e-06,1.356588956701148e-06,1.1301184420760187e-09,1.2834145477758183e-09,17,23,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-129.hdf5,-1.3237031823928332e-08,1.7100645001177402e-09,2.7264149452262245e-06,1.7100645001177402e-09,-0.0048551053635858,0.0006272283160179,Wsc=0.9um-NNE_diode-angle_20mT_-5.0V/data.csv
135.0,-1.378743354145316e-06,1.365718594941656e-06,-5.8254441280641336e-05,-1.7347710978157738e-05,-1.377854027213726e-06,1.3655546851180962e-06,9.197902723688403e-10,8.339830021504632e-10,19,21,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-129.hdf5,-1.2299342095629827e-08,1.2415884153052672e-09,2.7434087123318223e-06,1.2415884153052672e-09,-0.0044832335919702,0.0004525759822961,Wsc=0.9um-NNE_diode-angle_20mT_-5.0V/data.csv
150.0,-1.3838887228297587e-06,1.3754156471049128e-06,-5.333103175547599e-05,-1.2478208212159478e-05,-1.3832629055881945e-06,1.373877980475974e-06,1.7440872484881044e-09,1.372764380863976e-09,19,21,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-129.hdf5,-9.384925112220557e-09,2.2195320172747372e-09,2.7571408860641684e-06,2.2195320172747372e-09,-0.0034038612824089,0.0008050168515169,Wsc=0.9um-NNE_diode-angle_20mT_-5.0V/data.csv
165.0,-1.391072748933188e-06,1.3829520760312176e-06,-4.745353117868581e-05,-7.401726366314828e-06,-1.3904174070186974e-06,1.382609120400133e-06,1.1448711067873304e-09,1.0079274393056688e-09,21,19,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-129.hdf5,-7.808286618564383e-09,1.5253352333378161e-09,2.7730265274188304e-06,1.5253352333378161e-09,-0.0028157994672457,0.0005500637174678,Wsc=0.9um-NNE_diode-angle_20mT_-5.0V/data.csv
180.0,-1.3940500205769189e-06,1.3879361796343692e-06,-5.335186295947966e-05,-1.3568235957279433e-05,-1.3928010670074166e-06,1.386960463219787e-06,1.468668907201144e-09,9.848778649472403e-10,19,21,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-129.hdf5,-5.840603787629701e-09,1.7683248479401164e-09,2.7797615302272035e-06,1.7683248479401164e-09,-0.0021011168490961,0.000636144047614,Wsc=0.9um-NNE_diode-angle_20mT_-5.0V/data.csv
195.0,-1.3937787865492024e-06,1.3860751810277764e-06,-4.898560522881955e-05,-8.088825903008486e-06,-1.3925098912898447e-06,1.3853523430409614e-06,1.6323284168233155e-09,1.1876799247138652e-09,21,19,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-129.hdf5,-7.1575482488833395e-09,2.018682655579436e-09,2.7778622343308063e-06,2.018682655579436e-09,-0.0025766390285397,0.0007267060733632,Wsc=0.9um-NNE_diode-angle_20mT_-5.0V/data.csv
210.0,-1.385588991539027e-06,1.3807617021998595e-06,-3.985575133948365e-05,7.415826246404967e-07,-1.3871933629618257e-06,1.3790602574433608e-06,1.7088020136724594e-09,1.5609657173627255e-09,23,19,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-129.hdf5,-8.133105518464944e-09,2.314436927788869e-09,2.7662536204051867e-06,2.314436927788869e-09,-0.0029401156345431,0.0008366719934915,Wsc=0.9um-NNE_diode-angle_20mT_-5.0V/data.csv
225.0,-1.383480031842738e-06,1.3733322263475902e-06,-4.403963574694097e-05,-4.065320230393735e-06,-1.3819948037490318e-06,1.3728717607459657e-06,1.6506735038242302e-09,9.4559669486378e-10,21,19,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-130.hdf5,-9.123043003066146e-09,1.902334388472401e-09,2.754866564494997e-06,1.902334388472401e-09,-0.003311609760213,0.0006905397321899,Wsc=0.9um-NNE_diode-angle_20mT_-5.0V/data.csv
240.0,-1.376312225303665e-06,1.3653896788175474e-06,-3.423436994087827e-05,5.960713912150055e-06,-1.3760293292551795e-06,1.3644669956167946e-06,1.042837737215659e-09,6.024198814278244e-10,23,17,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-130.hdf5,-1.156233363838488e-08,1.2043339485792922e-09,2.740496324871974e-06,1.2043339485792922e-09,-0.0042190655515383,0.0004394622450258,Wsc=0.9um-NNE_diode-angle_20mT_-5.0V/data.csv
255.0,-1.372089781333093e-06,1.358586742539851e-06,-3.681555064316692e-05,2.865549762897781e-06,-1.370979999030108e-06,1.3589664634818017e-06,9.87959123293593e-10,1.186841218726738e-09,21,17,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-130.hdf5,-1.2013535548306368e-08,1.5442329188849115e-09,2.729946462511909e-06,1.5442329188849115e-09,-0.0044006487721566,0.000565669654186,Wsc=0.9um-NNE_diode-angle_20mT_-5.0V/data.csv
270.0,-1.3680595395488608e-06,1.355984871769509e-06,-3.627450209416587e-05,4.683792892816457e-06,-1.367106397508328e-06,1.3558071887544178e-06,1.541062791556879e-09,1.276616435619834e-09,23,17,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-130.hdf5,-1.129920875391024e-08,2.001155678905509e-09,2.722913586262746e-06,2.001155678905509e-09,-0.0041496758512335,0.000734938089364,Wsc=0.9um-NNE_diode-angle_20mT_-5.0V/data.csv
285.0,-1.3698882303535582e-06,1.3576437456314818e-06,-3.755155191111162e-05,2.6740453076867344e-06,-1.3695776789997287e-06,1.3567109025479937e-06,1.2940314276364415e-09,6.254280698006491e-10,21,17,-5.0,2024/06/Data_0628/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS07-130.hdf5,-1.2866776451735044e-08,1.4372465363344495e-09,2.7262885815477225e-06,1.4372465363344495e-09,-0.0047195210876871,0.0005271865027426,Wsc=0.9um-NNE_diode-angle_20mT_-5.0V/data.csv
