field,ic+,ic-,center+,center-,ic+ from fit,ic- from fit,rmse+,rmse-,#points in +fit,#points in -fit,gate,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err,parent_csv
-0.04,1.6005916611655744e-08,-1.691615922427769e-08,0.000106939550037,0.0001000365592501,1.5978178390676063e-08,-1.686440782288392e-08,5.1014985691432095e-11,5.543596916867784e-11,30,30,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,-8.862294322078579e-10,7.533707880431535e-11,3.2842586213559994e-08,7.533707880431535e-11,-0.0269841548544661,0.002294718858838,diode-lowfield_-6.75V/data.csv
-0.035,1.6569296495874772e-08,-1.7412792381962988e-08,0.000102683263275,9.132842787796276e-05,1.6451441138923748e-08,-1.7396365186389586e-08,7.184615600899304e-11,5.5545206239102175e-11,29,29,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,-9.449240474658386e-10,9.081376585855784e-11,3.3847806325313344e-08,9.081376585855784e-11,-0.0279168475021428,0.0026840482944274,diode-lowfield_-6.75V/data.csv
-0.03,1.6624835592774113e-08,-1.749916257677276e-08,9.810638227450528e-05,9.02219556192177e-05,1.6530189121723893e-08,-1.740985294282711e-08,7.752210404708813e-11,5.3617281042946156e-11,30,30,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,-8.796638211032176e-10,9.425756968183419e-11,3.3940042064551e-08,9.425756968183419e-11,-0.0259181712099877,0.0027781115599132,diode-lowfield_-6.75V/data.csv
-0.025,1.7590344270240496e-08,-1.811828639371143e-08,0.0001062184758726,0.0001963341150558,1.742682088333221e-08,-1.6766021809650342e-08,1.7927188790978478e-10,5.657503442145846e-10,36,36,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,6.60799073681868e-10,5.934743985831734e-10,3.419284269298255e-08,5.934743985831734e-10,0.019325654775626,0.0173599258550389,diode-lowfield_-6.75V/data.csv
-0.02,1.7713295534652562e-08,-1.828479677466659e-08,0.0001061616419575,8.113376080946686e-05,1.7602406082174195e-08,-1.6954398062181385e-08,7.306770074834732e-11,7.844926478247161e-10,30,30,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,6.480080199928092e-10,7.878880652628799e-10,3.4556804144355583e-08,7.878880652628799e-10,0.0187519661044423,0.0228038036964044,diode-lowfield_-6.75V/data.csv
-0.015,1.7669778062934797e-08,-1.819249401420405e-08,0.0001098662901891,0.00012812202565,1.7593569437618838e-08,-1.6814007280452605e-08,9.777661879200124e-11,8.177879886149581e-10,40,40,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,7.795621571662324e-10,8.236124461816343e-10,3.440757671807144e-08,8.236124461816343e-10,0.0226567003992697,0.0239430930193676,diode-lowfield_-6.75V/data.csv
-0.01,1.7688581567567694e-08,-1.8297715421926005e-08,0.0001079416183776,8.053974022952299e-05,1.75447913061484e-08,-1.7333180388220556e-08,1.0711763725786376e-10,9.182723224336931e-10,30,30,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,2.1161091792784494e-10,9.244989163646843e-10,3.487797169436896e-08,9.244989163646843e-10,0.0060671795877972,0.0265071587310442,diode-lowfield_-6.75V/data.csv
-0.005,1.7567058122659102e-08,-1.7736683111955852e-08,0.0001049171925169,0.0001038492459577,1.7504379947760108e-08,-1.694309297522849e-08,6.051356639565169e-11,7.578363874775323e-10,40,40,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,5.612869725316179e-10,7.602485658670572e-10,3.44474729229886e-08,7.602485658670572e-10,0.016293995608515,0.0220727216100011,diode-lowfield_-6.75V/data.csv
0.0,1.7610881510594713e-08,-1.7982407866247244e-08,0.0001010518356306,0.0001099457508019,1.7594306516337183e-08,-1.691543918325272e-08,5.918655602942759e-11,7.728912336293175e-10,32,32,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,6.788673330844631e-10,7.751541185052641e-10,3.4509745699589906e-08,7.751541185052641e-10,0.0196717570449245,0.0224662359019409,diode-lowfield_-6.75V/data.csv
0.005,1.466970982888646e-08,-1.3069276423921286e-08,9.009501088959792e-05,9.060473379958124e-05,1.4328884053598536e-08,-1.2887410938451966e-08,4.3106453709681936e-10,1.1327902230335876e-10,40,40,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,1.44147311514657e-09,4.45700316397128e-10,2.72162949920505e-08,4.45700316397128e-10,0.0529636056475579,0.0163991831153613,diode-lowfield_-6.75V/data.csv
0.01,1.4898805041582583e-08,-1.298228031750646e-08,9.636607194702658e-05,8.713391301446402e-05,1.455150352730844e-08,-1.2856909619880952e-08,3.0268311230696147e-10,8.177733116406961e-11,40,40,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,1.6945939074274886e-09,3.1353564130437635e-10,2.740841314718939e-08,3.1353564130437635e-10,0.0618275088866741,0.0114612376531867,diode-lowfield_-6.75V/data.csv
0.015,1.5048452665362616e-08,-1.3190020959553713e-08,9.160911303347194e-05,9.10869910646207e-05,1.4693977177514485e-08,-1.2996911462669672e-08,2.7030478279528315e-10,1.2294868361561288e-10,40,40,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,1.6970657148448131e-09,2.9695294981666245e-10,2.769088864018416e-08,2.9695294981666245e-10,0.0612860691072977,0.0107439709146223,diode-lowfield_-6.75V/data.csv
0.02,1.5158776549295544e-08,-1.300341754736674e-08,8.65240226562617e-05,8.489521864636049e-05,1.4538211264491668e-08,-1.2885742033350484e-08,2.851946964555184e-10,9.732899968547635e-11,40,40,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,1.652469231141184e-09,3.01345232360047e-10,2.7423953297842152e-08,3.01345232360047e-10,0.0602564193861578,0.011008325494624,diode-lowfield_-6.75V/data.csv
0.025,1.4887757556715721e-08,-1.3183174410047836e-08,8.742826663227884e-05,8.172167714602537e-05,1.443130864396153e-08,-1.2721362087405325e-08,2.9635833651377136e-10,1.2921856473257498e-10,40,40,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,1.7099465565562056e-09,3.233043474696194e-10,2.7152670731366852e-08,3.233043474696194e-10,0.0629752621196437,0.0119304951625976,diode-lowfield_-6.75V/data.csv
0.03,1.4665217163245873e-08,-1.2786195684512192e-08,9.759372942404616e-05,8.391116337582977e-05,1.4425146710321736e-08,-1.2664210688109415e-08,2.4728815508538916e-10,1.05460030825177e-10,40,40,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,1.76093602221232e-09,2.688368459627191e-10,2.7089357398431156e-08,2.688368459627191e-10,0.0650047173992507,0.0099450217109674,diode-lowfield_-6.75V/data.csv
0.035,1.56879465372853e-08,-1.3569056105102069e-08,0.0001063440627549,0.000106781951026,1.508462449997653e-08,-1.3108898195193433e-08,3.7474737743515134e-10,2.579010378514829e-10,40,40,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,1.975726304783098e-09,4.5491597270198785e-10,2.819352269516997e-08,4.5491597270198785e-10,0.0700773126559872,0.0161750490379394,diode-lowfield_-6.75V/data.csv
0.04,1.5557466634437906e-08,-1.3496133802403402e-08,8.075343796117196e-05,8.075905318523569e-05,1.50985888848103e-08,-1.3402624177288933e-08,2.379476453807595e-10,1.610312143410063e-10,30,30,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,1.6959647075213656e-09,2.8731539105029995e-10,2.850121306209923e-08,2.8731539105029995e-10,0.0595050008512322,0.0100986442433011,diode-lowfield_-6.75V/data.csv
0.045,1.5599471625091933e-08,-1.3575450325979312e-08,8.68055565225131e-05,7.810274473169029e-05,1.5221171300889058e-08,-1.3262180631178252e-08,3.19436230460365e-10,1.4499281045789442e-10,30,30,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,1.958990669710806e-09,3.5080253764077353e-10,2.8483351932067313e-08,3.5080253764077353e-10,0.0687766901305363,0.0123451498449391,diode-lowfield_-6.75V/data.csv
0.05,1.5492085307291382e-08,-1.3246666816968651e-08,7.454574203984594e-05,7.127856440850598e-05,1.5192493876553458e-08,-1.3020133940521153e-08,2.8736125295411117e-10,1.0348260060788024e-10,30,30,-6.75,2024/01/Data_0119/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-277.hdf5,2.1723599360323044e-09,3.0542615855215595e-10,2.8212627817074612e-08,3.0542615855215595e-10,0.0769995602719987,0.0108579125615705,diode-lowfield_-6.75V/data.csv
-0.05,3.148711759962805e-06,-3.139585035676961e-06,9.574894497742444e-05,4.976564651108152e-05,3.1474315874867056e-06,-3.138967379936773e-06,1.7187525300633963e-09,1.5597597702033502e-09,23,15,-3.5,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-247.hdf5,8.464207549932621e-09,2.3209827229740713e-09,6.286398967423479e-06,2.3209827229740713e-09,0.0013464318115656,0.0003692073695657,diode-lowfield_-3.5V/data.csv
-0.045,3.236090269079912e-06,-3.196104392139514e-06,0.0001009378678522,5.615641741476077e-05,3.234161683575505e-06,-3.19642633573785e-06,1.4872531962839875e-09,1.549407647479567e-09,23,17,-3.5,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-247.hdf5,3.77353478376551e-08,2.1476932108485852e-09,6.430588019313355e-06,2.1476932108485852e-09,0.0058681022208734,0.0003339865936961,diode-lowfield_-3.5V/data.csv
-0.04,3.301325325994625e-06,-3.250008687862889e-06,0.0001047264757283,5.966963128982699e-05,3.3013329190274084e-06,-3.247510220029889e-06,1.752320418984814e-09,1.582323028183297e-09,21,17,-3.5,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-247.hdf5,5.382269899751956e-08,2.3610110157113356e-09,6.548843139057297e-06,2.3610110157113356e-09,0.0082186575330413,0.0003605355485001,diode-lowfield_-3.5V/data.csv
-0.035,3.355545534813313e-06,-3.295351065787288e-06,0.0001096283562585,6.477206682437355e-05,3.3550390751094435e-06,-3.295265042518175e-06,1.4461140382135667e-09,1.0095731013408354e-09,21,17,-3.5,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-247.hdf5,5.977403259126846e-08,1.7636563323021016e-09,6.6503041176276185e-06,1.7636563323021016e-09,0.0089881652829723,0.0002652100625807,diode-lowfield_-3.5V/data.csv
-0.03,3.395476690869557e-06,-3.33558769997096e-06,0.0001123382133692,6.733579450891826e-05,3.3950962586302134e-06,-3.334815626779177e-06,2.303716120151401e-09,1.887948258310621e-09,21,19,-3.5,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-247.hdf5,6.028063185103627e-08,2.978499049572373e-09,6.729911885409391e-06,2.978499049572373e-09,0.0089571205206603,0.0004425939864287,diode-lowfield_-3.5V/data.csv
-0.025,3.425683355056643e-06,-3.370784843258803e-06,0.0001159714065284,7.06758779813027e-05,3.424065869603636e-06,-3.370062767512833e-06,2.001605799562673e-09,1.2965996493732022e-09,19,19,-3.5,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-247.hdf5,5.400310209080306e-08,2.3848682201743637e-09,6.794128637116469e-06,2.3848682201743637e-09,0.0079484956754841,0.0003510300853377,diode-lowfield_-3.5V/data.csv
-0.02,3.4423569913271404e-06,-3.3957820426337327e-06,0.0001194472255016,7.316851075988084e-05,3.442286006480664e-06,-3.395410919961829e-06,2.767496964825651e-09,2.024645168788087e-09,19,19,-3.5,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-247.hdf5,4.6875086518835184e-08,3.4290271958408453e-09,6.837696926442492e-06,3.4290271958408453e-09,0.0068553910802278,0.0005015004039704,diode-lowfield_-3.5V/data.csv
-0.015,3.4557525092875914e-06,-3.4159349701435808e-06,0.0001213946706208,7.484627872095004e-05,3.454577069189872e-06,-3.4161750856498667e-06,2.0207254328029557e-09,1.8479632359899387e-09,19,19,-3.5,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-247.hdf5,3.840198354000512e-08,2.7383022835960053e-09,6.8707521548397385e-06,2.7383022835960053e-09,0.0055891964481581,0.0003985509872315,diode-lowfield_-3.5V/data.csv
-0.01,3.460956092611616e-06,-3.4309383755977457e-06,0.0001251191919958,7.819726099020972e-05,3.459855382555188e-06,-3.4306214357988776e-06,1.7251496251236212e-09,1.3789088801358422e-09,19,21,-3.5,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-247.hdf5,2.92339467563104e-08,2.208513284719305e-09,6.890476818354066e-06,2.208513284719305e-09,0.004242659474369,0.0003205196417674,diode-lowfield_-3.5V/data.csv
-0.005,3.4609893850923265e-06,-3.440909044747259e-06,0.0001200880840511,7.411811281218479e-05,3.460776733504864e-06,-3.4394954682208045e-06,2.369565975986789e-09,1.976014464850102e-09,19,21,-3.5,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-247.hdf5,2.1281265284059512e-08,3.0853648211923107e-09,6.9002722017256685e-06,3.0853648211923107e-09,0.003084119678458,0.0004471388091129,diode-lowfield_-3.5V/data.csv
0.0,3.4561299392889315e-06,-3.445930991144953e-06,0.0001157473290059,7.012923955852023e-05,3.458413998919306e-06,-3.4448564333535178e-06,2.5856235226342323e-09,1.752857952460839e-09,21,19,-3.5,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-247.hdf5,1.3557565565788237e-08,3.123773359625288e-09,6.903270432272824e-06,3.123773359625288e-09,0.0019639337179094,0.0004525071724364,diode-lowfield_-3.5V/data.csv
0.005,3.4520980351825984e-06,-3.445930655029298e-06,0.0001134123792088,6.735627173334166e-05,3.4531742275845925e-06,-3.445622613787258e-06,2.184062255675271e-09,1.361288475303524e-09,21,19,-3.5,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-247.hdf5,7.551613797334413e-09,2.5735645027198262e-09,6.898796841371851e-06,2.5735645027198262e-09,0.0010946276533391,0.0003730456344388,diode-lowfield_-3.5V/data.csv
0.01,3.4470821730560702e-06,-3.4459364758227275e-06,0.0001175835211009,7.143746906724434e-05,3.446387296327222e-06,-3.4472464323860603e-06,1.5772818010078242e-09,1.3616710490055315e-09,19,19,-3.5,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-247.hdf5,-8.591360588381494e-10,2.083738449395775e-09,6.893633728713283e-06,2.083738449395775e-09,-0.0001246274595732,0.0003022699707556,diode-lowfield_-3.5V/data.csv
0.015,3.431040296270401e-06,-3.4409624943786884e-06,0.0001160423386808,7.030578055639041e-05,3.430545750492888e-06,-3.441895313884884e-06,1.457293965054742e-09,1.7888656742585431e-09,19,17,-3.5,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-247.hdf5,-1.1349563391996376e-08,2.307324446436921e-09,6.872441064377772e-06,2.307324446436921e-09,-0.0016514602723659,0.0003357362502243,diode-lowfield_-3.5V/data.csv
0.02,3.407800549975828e-06,-3.4258027089979822e-06,0.0001138258211201,6.809186453503397e-05,3.406701506050257e-06,-3.426389589931509e-06,2.4293451338707802e-09,1.9681510956743e-09,21,19,-3.5,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-247.hdf5,-1.968808388125188e-08,3.126553456262276e-09,6.833091095981767e-06,3.126553456262276e-09,-0.0028812851467514,0.0004575625277542,diode-lowfield_-3.5V/data.csv
0.025,3.379491181019234e-06,-3.4055821181201548e-06,0.0001160011721448,7.051616805699704e-05,3.3781868566370766e-06,-3.4049232789069543e-06,2.230506400268243e-09,1.6433351241053024e-09,21,19,-3.5,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-247.hdf5,-2.6736422269877698e-08,2.7705070170919594e-09,6.783110135544031e-06,2.7705070170919594e-09,-0.0039416170068913,0.0004084451650381,diode-lowfield_-3.5V/data.csv
0.03,3.341774393115791e-06,-3.375460708616408e-06,0.0001156386644687,7.053777317475436e-05,3.341751849176712e-06,-3.375161502983897e-06,2.457078397863373e-09,2.395465499913877e-09,21,19,-3.5,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-247.hdf5,-3.3409653807185286e-08,3.4315432700935713e-09,6.7169133521606095e-06,3.4315432700935713e-09,-0.0049739593255938,0.0005108872987594,diode-lowfield_-3.5V/data.csv
0.035,3.3004284126165505e-06,-3.3351821415409853e-06,0.000118210648711,7.31501662961787e-05,3.300585793001374e-06,-3.333632084418864e-06,2.23777712714887e-09,1.1589489018837542e-09,19,19,-3.5,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-247.hdf5,-3.304629141748966e-08,2.520081155036125e-09,6.634217877420238e-06,2.520081155036125e-09,-0.0049811887441869,0.0003798657906383,diode-lowfield_-3.5V/data.csv
0.04,3.2547479499064e-06,-3.279154191733573e-06,0.0001158132266787,7.10671943116082e-05,3.254602899723693e-06,-3.277809697992175e-06,2.5998320976231622e-09,1.8014118811141411e-09,21,19,-3.5,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-247.hdf5,-2.3206798268482272e-08,3.1629435185046918e-09,6.532412597715868e-06,3.1629435185046918e-09,-0.0035525616181373,0.0004841953000364,diode-lowfield_-3.5V/data.csv
0.045,3.201508196655288e-06,-3.205973256578911e-06,0.0001164853978595,7.191631744254273e-05,3.198910298797433e-06,-3.2045318995616898e-06,2.802430255638904e-09,1.563592499392461e-09,21,19,-3.5,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-247.hdf5,-5.621600764256653e-09,3.20911776690677e-09,6.403442198359123e-06,3.20911776690677e-09,-0.000877902945028,0.0005011553011885,diode-lowfield_-3.5V/data.csv
0.05,3.1445441112183864e-06,-3.12136341947517e-06,0.0001172117813591,7.192972024560896e-05,3.144161602399554e-06,-3.1211399880407955e-06,1.910558443741769e-09,1.942469542347356e-09,19,19,-3.5,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-247.hdf5,2.3021614358758563e-08,2.724595656221325e-09,6.2653015904403496e-06,2.724595656221325e-09,0.003674462278701,0.0004348735667595,diode-lowfield_-3.5V/data.csv
-0.05,1.807670352330328e-06,-1.7745337773710868e-06,0.0001073362028889,6.913758996934268e-05,1.8063259490715431e-06,-1.776343877027952e-06,1.229731824777591e-09,1.270655859039656e-09,21,19,-4.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-258.hdf5,2.998207204359118e-08,1.768277883417261e-09,3.582669826099495e-06,1.768277883417261e-09,0.0083686394501591,0.0004935815713045,diode-lowfield_-4.75V/data.csv
-0.045,1.84812406598941e-06,-1.809715835457541e-06,0.0001101404704128,7.312665645883371e-05,1.847926965663741e-06,-1.809088876237288e-06,6.918209065642905e-10,9.538563617369471e-10,21,19,-4.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-258.hdf5,3.883808942645287e-08,1.1783285304130943e-09,3.657015841901029e-06,1.1783285304130943e-09,0.0106201589234198,0.0003222285683219,diode-lowfield_-4.75V/data.csv
-0.04,1.8837124238010087e-06,-1.839036443743796e-06,0.0001121551208816,7.564444283614332e-05,1.8839327981631587e-06,-1.8381725681241416e-06,6.51850807277361e-10,8.984635399781503e-10,21,19,-4.75,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-258.hdf5,4.576023003901709e-08,1.1100208140472938e-09,3.722105366287301e-06,1.1100208140472938e-09,0.0122941791098895,0.0002982464464873,diode-lowfield_-4.75V/data.csv
