VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
-0.01,-3.345689259683405e-06,3.2955372026425902e-06,1.3527205923804333e-05,1.357000488462324e-05,-3.345156865148828e-06,3.292723124170906e-06,2.031904789196133e-09,1.813095369809226e-09,51,51,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-176.hdf5,-5.243374097792168e-08,2.7232245394718803e-09,6.637879989319734e-06,2.7232245394718803e-09,-0.007899169774429022,0.00041026796249556087
0.0,-3.3313917529706664e-06,3.325827201928901e-06,7.582654066407506e-06,8.188646992748588e-06,-3.3317893653911627e-06,3.323477953348548e-06,2.230767165445559e-09,1.747430319229752e-09,49,49,2024/01/Data_0112/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-176.hdf5,-8.311412042614532e-09,2.8336963258248772e-09,6.655267318739711e-06,2.8336963258248772e-09,-0.001248847212975427,0.00042578282732367423
0.01,-3.31044956217544e-06,3.3473678925517745e-06,1.7052801743586463e-05,1.779927880858286e-05,-3.3088999241070378e-06,3.345921405122561e-06,1.542831128591983e-09,1.5787535820231243e-09,43,43,2024/01/Data_0113/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-177.hdf5,3.702148101552328e-08,2.207439866475021e-09,6.654821329229599e-06,2.207439866475021e-09,0.005563106683708532,0.00033171048704367523
0.02,-3.273102132416252e-06,3.3543389372707112e-06,8.361533510140756e-06,9.09547165177966e-06,-3.272812499235286e-06,3.353743377211864e-06,1.937357288468126e-09,1.489549185356919e-09,45,45,2024/01/Data_0113/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-177.hdf5,8.09308779765782e-08,2.4437900971192334e-09,6.626555876447149e-06,2.4437900971192334e-09,0.012213113340556265,0.00036881487063942066
0.03,-3.226793622863843e-06,3.3474893281782657e-06,9.716404539427776e-06,1.0751782081967904e-05,-3.226558590966485e-06,3.34692868735671e-06,1.6165333869921463e-09,1.9742329800355313e-09,45,45,2024/01/Data_0113/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-177.hdf5,1.2037009639022479e-07,2.551622239031529e-09,6.573487278323195e-06,2.551622239031529e-09,0.01831145194228314,0.0003882338074785061
0.04,-3.1686894635118657e-06,3.325271841392645e-06,1.2585295509752155e-05,1.378702326179748e-05,-3.167902462054531e-06,3.325059404046125e-06,1.8008106210286861e-09,1.612756393230478e-09,45,45,2024/01/Data_0113/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-177.hdf5,1.5715694199159387e-07,2.417416405321082e-09,6.492961866100656e-06,2.417416405321082e-09,0.024204199136314098,0.0003724223959814447
0.05,-3.097457900142037e-06,3.2902543843184016e-06,1.568182506898388e-05,1.699624025956975e-05,-3.095764210143204e-06,3.2883997894538e-06,2.179809347556021e-09,1.847926614438327e-09,43,43,2024/01/Data_0113/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-177.hdf5,1.9263557931059604e-07,2.8576916495734986e-09,6.384163999597004e-06,2.8576916495734986e-09,0.03017397098864566,0.00044782563119119035
0.06,-3.014365747364762e-06,3.240261662156339e-06,1.628915307398294e-05,1.7761957288307887e-05,-3.013035309031101e-06,3.239797000441524e-06,1.9252569142109008e-09,1.901133765002321e-09,43,43,2024/01/Data_0113/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-177.hdf5,2.267616914104232e-07,2.7057205654222277e-09,6.252832309472625e-06,2.7057205654222277e-09,0.03626543623549512,0.0004330036540406444
0.07,-2.92269032178846e-06,3.1802330806662988e-06,1.7728467990646243e-05,1.945988472310477e-05,-2.9218412119934407e-06,3.1790106557733857e-06,1.467940087663168e-09,1.62954554245019e-09,43,43,2024/01/Data_0113/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-177.hdf5,2.5716944377994504e-07,2.193232038770142e-09,6.100851867766827e-06,2.193232038770142e-09,0.042153038518878194,0.0003598152807396547
0.08,-2.826455995632063e-06,3.1085288142332806e-06,1.624722745014837e-05,1.8275216361626627e-05,-2.825531121949952e-06,3.1083087517262457e-06,1.472277273232085e-09,2.2421769589415727e-09,43,43,2024/01/Data_0113/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-177.hdf5,2.8277762977629354e-07,2.682341865699483e-09,5.933839873676198e-06,2.682341865699483e-09,0.0476550826777036,0.0004525545016405897
