VectorMagnet - Field Z,ic-,ic+,datafile,rmse-,rmse+,delta,sigma,delta_err,sigma_err,eta,eta_err,ic+ smoothed,ic- smoothed,delta smoothed,eta smoothed
0.2980000000000001,-1.58e-06,1.7e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,1.2000000000000012e-07,3.28e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0365853658536585,0.0043145112820876,1.7013212669683363e-06,-1.5630588235294211e-06,1.3826244343891494e-07,0.04234050523819703
0.3000000000000001,-1.55e-06,1.69e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,1.3999999999999993e-07,3.24e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0432098765432098,0.0043689295713689,1.6838461538461642e-06,-1.550298642533946e-06,1.335475113122181e-07,0.0412953416322792
0.3020000000000001,-1.55e-06,1.68e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,1.3000000000000005e-07,3.23e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0402476780185758,0.0043819149346698,1.6722533936651685e-06,-1.5444434389140364e-06,1.2780995475113208e-07,0.03976459107233299
0.3040000000000001,-1.54e-06,1.6600000000000002e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,1.2000000000000012e-07,3.2000000000000003e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0375,0.004422523693584,1.6670950226244448e-06,-1.541909502262453e-06,1.2518552036199178e-07,0.03907936722991072
0.3060000000000001,-1.52e-06,1.6600000000000002e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,1.4000000000000014e-07,3.18e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0440251572327044,0.0044515201997419,1.6635384615384719e-06,-1.54456108597286e-06,1.1897737556561165e-07,0.03721845550133615
0.3080000000000001,-1.52e-06,1.6400000000000002e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,1.2000000000000012e-07,3.16e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0379746835443038,0.0044785851175688,1.660108597285078e-06,-1.5501990950226338e-06,1.0990950226244416e-07,0.03441233279073192
0.3100000000000001,-1.5e-06,1.6200000000000002e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,1.2000000000000012e-07,3.12e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0384615384615385,0.0045360871531001,1.6593303167420917e-06,-1.5566244343891498e-06,1.0270588235294186e-07,0.03213302696659465
0.3140000000000001,-1.63e-06,1.68e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,4.9999999999999945e-08,3.31e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0151057401812688,0.0042730359612981,1.6589592760181098e-06,-1.5636380090497832e-06,9.532126696832645e-08,0.029769299988099768
0.3160000000000001,-1.61e-06,1.69e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,7.999999999999988e-08,3.3e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0242424242424242,0.004286754741057,1.6574570135746706e-06,-1.5717466063348512e-06,8.571040723981962e-08,0.026702799517760133
0.3180000000000001,-1.58e-06,1.68e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,1.000000000000001e-07,3.26e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0306748466257669,0.0043401188815395,1.6532579185520462e-06,-1.5753665158371135e-06,7.789140271493267e-08,0.02421788904043197
0.3200000000000001,-1.58e-06,1.6400000000000002e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,6.000000000000027e-08,3.22e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0186335403726708,0.0043927299837937,1.6495927601810057e-06,-1.577095022624444e-06,7.24977375565616e-08,0.022518240919570845
0.3220000000000001,-1.57e-06,1.63e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,6.000000000000006e-08,3.2e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.01875,0.0044201941648617,1.6423348416289694e-06,-1.5748235294117741e-06,6.751131221719505e-08,0.021007996758065285
0.3240000000000001,-1.55e-06,1.63e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,8.000000000000008e-08,3.18e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0251572327044025,0.0044486195277466,1.6301900452488787e-06,-1.5651493212669777e-06,6.504072398190093e-08,0.02033022650255007
0.3260000000000001,-1.55e-06,1.61e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,6.000000000000006e-08,3.16e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0189873417721519,0.0044761660282748,1.6146606334841727e-06,-1.5508506787330412e-06,6.380995475113168e-08,0.020123327116658055
0.3300000000000001,-1.53e-06,1.59e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,6.000000000000006e-08,3.12e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0192307692307692,0.004533573853164,1.589067873303177e-06,-1.5237918552036292e-06,6.527601809954798e-08,0.0209336894407964
0.3320000000000001,-1.51e-06,1.57e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,6.000000000000006e-08,3.08e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0194805194805195,0.0045924736276758,1.5678733031674303e-06,-1.5086968325791946e-06,5.917647058823571e-08,0.019238126585971318
0.3340000000000001,-1.5e-06,1.57e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,6.999999999999999e-08,3.0700000000000003e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.022801302931596,0.0046077561531131,1.5501538461538556e-06,-1.4953665158371132e-06,5.478733031674242e-08,0.017993370618262068
0.3360000000000001,-1.48e-06,1.53e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,4.9999999999999945e-08,3.01e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0166112956810631,0.0046990321080623,1.5367511312217288e-06,-1.482126696832588e-06,5.4624434389140594e-08,0.01807466005334315
0.3380000000000001,-1.46e-06,1.5e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,4.000000000000004e-08,2.96e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0135135135135135,0.0047781847460029,1.5170316742081543e-06,-1.4686606334841717e-06,4.83710407239822e-08,0.016154185850094253
0.3400000000000001,-1.45e-06,1.5e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,4.9999999999999945e-08,2.95e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0169491525423728,0.0047946328170123,1.498606334841638e-06,-1.4574208144796467e-06,4.118552036199118e-08,0.013882612569645604
0.3420000000000001,-1.42e-06,1.46e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,4.000000000000004e-08,2.88e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0138888888888889,0.0049109373526624,1.4807873303167512e-06,-1.4433846153846241e-06,3.740271493212692e-08,0.012713213685298392
0.3440000000000001,-1.45e-06,1.48e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,2.9999999999999925e-08,2.93e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0102389078498293,0.0048269204441473,1.4655927601810044e-06,-1.4338009049773842e-06,3.179185520362008e-08,0.010881004073914373
0.3460000000000001,-1.44e-06,1.47e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,2.9999999999999925e-08,2.91e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0103092783505154,0.0048600986685492,1.4530045248868867e-06,-1.4223529411764793e-06,3.0651583710407405e-08,0.010659324900062082
0.3480000000000001,-1.42e-06,1.45e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,3.0000000000000136e-08,2.87e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0104529616724739,0.0049278425849002,1.4395927601810041e-06,-1.410199095022633e-06,2.9393665158371207e-08,0.010362236841695911
0.3500000000000001,-1.39e-06,1.4e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,9.999999999999904e-09,2.79e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0035842293906809,0.0050688983739528,1.4293755656108683e-06,-1.397701357466072e-06,3.167420814479655e-08,0.011255973210165809
0.3520000000000001,-1.39e-06,1.42e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,2.9999999999999925e-08,2.81e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0106761565836298,0.0050330752894426,1.4174208144796465e-06,-1.3844253393665242e-06,3.2995475113122337e-08,0.011842869113419217
0.3540000000000001,-1.36e-06,1.4e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,4.000000000000004e-08,2.76e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0144927536231884,0.0051245002725292,1.405438914027158e-06,-1.3725791855203704e-06,3.285972850678748e-08,0.011895031429176356
0.3560000000000001,-1.37e-06,1.4099999999999998e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,3.999999999999984e-08,2.78e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.014388489208633,0.0050876257055373,1.3950226244343976e-06,-1.3595746606334922e-06,3.544796380090512e-08,0.012915453704417119
0.3580000000000001,-1.33e-06,1.39e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,6.000000000000006e-08,2.72e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0220588235294117,0.0052005793853498,1.3815837104072482e-06,-1.3441176470588317e-06,3.746606334841646e-08,0.013758587035229114
0.3600000000000001,-1.33e-06,1.36e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,2.9999999999999925e-08,2.69e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0111524163568772,0.0052576264201778,1.3728054298642617e-06,-1.3330678733031756e-06,3.973755656108615e-08,0.014709033115850992
0.3620000000000001,-1.32e-06,1.36e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,3.999999999999984e-08,2.68e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0149253731343282,0.0052775040055612,1.3628416289592842e-06,-1.323873303167429e-06,3.896832579185538e-08,0.014476903368719216
0.3640000000000001,-1.32e-06,1.35e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,2.9999999999999925e-08,2.67e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0112359550561797,0.0052970143424852,1.3533484162896009e-06,-1.315420814479646e-06,3.7927601809954956e-08,0.014143361818214368
0.3660000000000001,-1.32e-06,1.35e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,2.9999999999999925e-08,2.67e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0112359550561797,0.0052970143424852,1.3403800904977457e-06,-1.3072398190045328e-06,3.314027149321284e-08,0.012445870113252632
0.3680000000000001,-1.29e-06,1.33e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,4.000000000000004e-08,2.62e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0152671755725191,0.0053983907248886,1.3287330316742161e-06,-1.298126696832587e-06,3.0606334841629125e-08,0.011617184920154094
0.3700000000000001,-1.29e-06,1.32e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,3.0000000000000136e-08,2.61e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0114942528735632,0.0054188006923933,1.3170859728506868e-06,-1.2874660633484242e-06,2.9619909502262616e-08,0.011384268155028344
0.3720000000000001,-1.28e-06,1.31e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,2.9999999999999925e-08,2.59e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0115830115830115,0.0054606503049841,1.3076199095022705e-06,-1.2800542986425419e-06,2.756561085972866e-08,0.010680777756572345
0.3740000000000001,-1.27e-06,1.28e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,1.0000000000000116e-08,2.55e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.003921568627451,0.0055459781831948,1.297809954751139e-06,-1.268416289592768e-06,2.939366515837122e-08,0.011466390820741986
0.3760000000000001,-1.26e-06,1.29e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,2.9999999999999925e-08,2.55e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0117647058823529,0.0055463193272059,1.2850678733031751e-06,-1.2572579185520438e-06,2.7809954751131408e-08,0.01095398055670646
0.3780000000000001,-1.25e-06,1.28e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,2.9999999999999925e-08,2.5300000000000003e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0118577075098813,0.0055901698884911,1.2734841628959354e-06,-1.2457828054298717e-06,2.7701357466063517e-08,0.010996018771297893
0.3800000000000001,-1.22e-06,1.26e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,4.000000000000004e-08,2.48e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0161290322580645,0.0057032157305915,1.2637647058823606e-06,-1.235990950226252e-06,2.777375565610877e-08,0.011133962235676361
0.3820000000000002,-1.23e-06,1.26e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,2.9999999999999925e-08,2.49e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0120481927710843,0.0056799847450831,1.2547058823529489e-06,-1.2265610859728584e-06,2.8144796380090662e-08,0.011398360279252005
0.3840000000000002,-1.22e-06,1.24e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,2.000000000000002e-08,2.46e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.008130081300813,0.0057490256101697,1.2437828054298718e-06,-1.2161990950226318e-06,2.7583710407239992e-08,0.011207271565336732
0.3860000000000002,-1.2e-06,1.23e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,3.0000000000000136e-08,2.43e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0123456790123457,0.0058202523971425,1.233882352941184e-06,-1.205610859728514e-06,2.8271493212669873e-08,0.011586800653580786
0.3880000000000002,-1.2e-06,1.22e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,2.000000000000002e-08,2.42e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0082644628099173,0.0058440572640208,1.2238009049773832e-06,-1.1954751131221793e-06,2.8325791855203825e-08,0.011683780812914891
0.3900000000000002,-1.19e-06,1.22e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,2.9999999999999925e-08,2.41e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0124481327800829,0.0058685606994772,1.2116561085972925e-06,-1.1864977375565683e-06,2.515837104072419e-08,0.010495837736311875
0.3920000000000002,-1.18e-06,1.21e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,3.0000000000000136e-08,2.39e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0125523012552301,0.0059176776984017,1.1996289592760254e-06,-1.1766787330316815e-06,2.2950226244344087e-08,0.009655600411660163
0.3940000000000002,-1.16e-06,1.18e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,2.000000000000002e-08,2.34e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0085470085470085,0.0060438684467449,1.187873303167428e-06,-1.1666968325791926e-06,2.117647058823546e-08,0.009004737922560686
0.3960000000000002,-1.16e-06,1.17e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,1.0000000000000116e-08,2.33e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0042918454935622,0.0060696420050472,1.1744796380090569e-06,-1.1557828054298713e-06,1.8696832579185656e-08,0.007972794224510466
0.3980000000000002,-1.14e-06,1.17e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,2.9999999999999925e-08,2.31e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0129870129870129,0.0061226528993363,1.162923076923084e-06,-1.145846153846161e-06,1.7076923076923188e-08,0.007335049929494724
0.4020000000000002,-1.14e-06,1.1500000000000002e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,1.0000000000000116e-08,2.29e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0043668122270742,0.0061756639570423,1.1519095022624505e-06,-1.1367692307692379e-06,1.514027149321275e-08,0.006600590722514358
0.4040000000000002,-1.1300000000000002e-06,1.14e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,9.999999999999904e-09,2.2700000000000003e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0044052863436122,0.0062300761445288,1.1401447963800977e-06,-1.1277828054298714e-06,1.2361990950226301e-08,0.0054113151175518934
0.4060000000000002,-1.1100000000000002e-06,1.12e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,9.999999999999904e-09,2.23e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0044843049327353,0.0063418286166157,1.1290135746606404e-06,-1.1195022624434459e-06,9.5113122171946e-09,0.004219517769626553
0.4080000000000002,-1.1100000000000002e-06,1.12e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,9.999999999999904e-09,2.23e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0044843049327353,0.0063418286166157,1.1199004524886948e-06,-1.1105158371040793e-06,9.384615384615388e-09,0.00422557141104578
0.4100000000000002,-1.1100000000000002e-06,1.1100000000000002e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,0.0,2.2200000000000003e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0,0.0063703313620409,1.1121900452488756e-06,-1.101411764705889e-06,1.077828054298645e-08,0.004902860643926539
0.4120000000000002,-1.0900000000000002e-06,1.1100000000000002e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,2.000000000000002e-08,2.2e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0090909090909091,0.0064285090897395,1.1024977375565677e-06,-1.0920090497737625e-06,1.0488687782805465e-08,0.004809090320842405
0.4140000000000002,-1.0900000000000002e-06,1.1e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,9.999999999999904e-09,2.19e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.004566210045662,0.0064576634961941,1.093438914027156e-06,-1.0848325791855272e-06,8.606334841628998e-09,0.003986774183040973
0.4160000000000002,-1.08e-06,1.08e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,0.0,2.16e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0,0.0065472850109865,1.0862171945701425e-06,-1.0756108597285134e-06,1.0606334841629e-08,0.00491398249877345
0.4180000000000002,-1.06e-06,1.08e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,2.000000000000002e-08,2.14e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0093457943925233,0.0066087631891089,1.078651583710414e-06,-1.0675475113122236e-06,1.1104072398190127e-08,0.005184499687218393
0.4200000000000002,-1.05e-06,1.07e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,2.000000000000002e-08,2.12e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0094339622641509,0.0066711155340788,1.0712669683257984e-06,-1.0597556561086037e-06,1.151131221719465e-08,0.005410270641776701
0.4220000000000002,-1.05e-06,1.06e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,1.0000000000000116e-08,2.11e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.004739336492891,0.0067025092171981,1.0624977375565675e-06,-1.0499638009049836e-06,1.2533936651583801e-08,0.005952335754089484
0.4240000000000002,-1.05e-06,1.05e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,0.0,2.1e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0,0.0067343502970147,1.0534570135746671e-06,-1.0412850678733094e-06,1.2171945701357564e-08,0.005802121060835494
0.4260000000000002,-1.04e-06,1.05e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,9.999999999999904e-09,2.09e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0047846889952152,0.0067666495227363,1.0445520361991012e-06,-1.0341266968325854e-06,1.0425339366515915e-08,0.00502601395761972
0.4280000000000002,-1.02e-06,1.04e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,2.000000000000002e-08,2.06e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0097087378640776,0.0068654379242643,1.0368959276018162e-06,-1.0255113122172006e-06,1.1384615384615475e-08,0.00551873667586701
0.4300000000000002,-1.02e-06,1.03e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,1.0000000000000116e-08,2.05e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0048780487804878,0.0068986848201626,1.0296018099547573e-06,-1.0185520361991012e-06,1.1049773755656191e-08,0.005391501416213083
0.4320000000000002,-1.01e-06,1.02e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,9.999999999999904e-09,2.03e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0049261083743841,0.0069666537995399,1.020398190045255e-06,-1.012977375565617e-06,7.420814479638065e-09,0.0036374832818250034
0.4340000000000002,-1e-06,1.01e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,1.0000000000000116e-08,2.01e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0049751243781095,0.0070359754451476,1.0131040723981962e-06,-1.0051312217194632e-06,7.97285067873309e-09,0.003956369384875662
0.4360000000000002,-1e-06,1e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,0.0,2e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0,0.0070710678118654,1.0054479638009113e-06,-9.967420814479699e-07,8.70588235294124e-09,0.004342934083435135
0.4380000000000002,-9.9e-07,1e-06,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,9.999999999999904e-09,1.99e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0050251256281406,0.0071066905429211,9.965429864253454e-07,-9.88126696832585e-07,8.416289592760253e-09,0.0042263038803557204
0.4400000000000002,-9.8e-07,9.9e-07,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,1.0000000000000116e-08,1.97e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0050761421319797,0.0071788415351826,9.875022624434449e-07,-9.809864253393724e-07,6.51583710407246e-09,0.003324538225116926
0.4420000000000002,-9.8e-07,9.8e-07,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,0.0,1.96e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0,0.00721537531823,9.787330316742142e-07,-9.736380090497797e-07,5.09502262443443e-09,0.0026346739165544367
0.4440000000000002,-9.7e-07,9.7e-07,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,0.0,1.94e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0,0.0072897606307891,9.706425339366576e-07,-9.657194570135806e-07,4.923076923076958e-09,0.0025440599368051877
0.4460000000000002,-9.5e-07,9.7e-07,2023/10/Data_1014/JS633-W2_Wsc@v3.1_Wsc=inf-SSE_WFS03-104.hdf5,1e-08,1e-08,2.000000000000002e-08,1.9200000000000003e-06,1.4142135623730952e-08,1.4142135623730952e-08,0.0104166666666666,0.0073660952410838,9.629592760181056e-07,-9.588687782805488e-07,4.090497737556598e-09,0.002124113604493854
