field,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,gate,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err,parent_csv
-0.015,-2.31880684094494e-06,2.307824057132121e-06,-9.272657260769017e-05,-0.000108843543355,-2.318481818746767e-06,2.3074736263328164e-06,8.703084586001131e-10,8.571916533023316e-10,45,43,-4.9,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-073.hdf5,-1.1008192413950557e-08,1.2215622553116518e-09,4.625955445079583e-06,1.2215622553116518e-09,-0.0023796581148786,0.0002640677647081,diode-lowfield_-4.9V/data.csv
-0.01,-2.3301662924495524e-06,2.3137346406376712e-06,-9.618344534232396e-05,-0.000112469302377,-2.3305708516023027e-06,2.314622108767236e-06,1.0114781980941003e-09,7.11019783666816e-10,47,41,-4.9,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-073.hdf5,-1.5948742835066618e-08,1.2363807172490576e-09,4.645192960369539e-06,1.2363807172490576e-09,-0.003433386507543,0.0002661650474139,diode-lowfield_-4.9V/data.csv
-0.005,-2.344119827133439e-06,2.320185072163082e-06,-9.751363189106049e-05,-0.0001121579477267,-2.341773179663099e-06,2.32087237055251e-06,9.53920222115546e-10,9.8968610377356e-10,45,41,-4.9,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-073.hdf5,-2.0900809110589e-08,1.374569886969543e-09,4.662645550215609e-06,1.374569886969543e-09,-0.0044826073278554,0.0002948076756512,diode-lowfield_-4.9V/data.csv
0.0,-2.346068183895033e-06,2.3200906125956453e-06,-0.0001003821951336,-0.000113690574557,-2.345822381812039e-06,2.320498619349588e-06,1.1884182993490231e-09,8.818669843125602e-10,45,41,-4.9,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-073.hdf5,-2.53237624624512e-08,1.4798741271635751e-09,4.6663210011616265e-06,1.4798741271635751e-09,-0.00542692250622,0.0003171440453586,diode-lowfield_-4.9V/data.csv
0.005,-2.354422763646978e-06,2.322736794213134e-06,-9.476048243347311e-05,-0.0001076210943228,-2.35390264927398e-06,2.323186552200848e-06,7.806526093731296e-10,9.035792897318219e-10,45,43,-4.9,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-073.hdf5,-3.0716097073131795e-08,1.1940996731233703e-09,4.677089201474828e-06,1.1940996731233703e-09,-0.006567353272511,0.0002553138014356,diode-lowfield_-4.9V/data.csv
0.01,-2.3562380730483808e-06,2.3200642813119626e-06,-9.309217233903944e-05,-0.0001054275940955,-2.3551755098487e-06,2.320229081862114e-06,8.962359763475481e-10,1.040120575186134e-09,45,43,-4.9,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-073.hdf5,-3.4946427986585696e-08,1.3729857013913791e-09,4.6754045917108135e-06,1.3729857013913791e-09,-0.0074745248889354,0.0002936695696092,diode-lowfield_-4.9V/data.csv
0.015,-2.3506670549033576e-06,2.3107052289800706e-06,-0.0001022557412902,-0.0001142993166883,-2.35045957620236e-06,2.31079859118433e-06,9.099331725511592e-10,1.0905176883071483e-09,45,41,-4.9,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-073.hdf5,-3.966098501803e-08,1.420284199383977e-09,4.66125816738669e-06,1.420284199383977e-09,-0.0085086437167383,0.000304710779712,diode-lowfield_-4.9V/data.csv
0.02,-2.34647171894442e-06,2.3009117159524544e-06,-9.78488878617589e-05,-0.0001095746220316,-2.345652674739495e-06,2.301185720547416e-06,8.463914294435644e-10,9.267155996497823e-10,45,43,-4.9,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-073.hdf5,-4.446695419207863e-08,1.2550618528462158e-09,4.646838395286911e-06,1.2550618528462158e-09,-0.009569292152957,0.0002701017785897,diode-lowfield_-4.9V/data.csv
0.025,-2.3363400193002672e-06,2.2866051187218715e-06,-9.385541583218802e-05,-0.0001054071392545,-2.3358861169911306e-06,2.287184161986022e-06,1.445205515785093e-09,1.424305288310898e-09,45,43,-4.9,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-073.hdf5,-4.870195500510851e-08,2.029104368229009e-09,4.623070278977153e-06,2.029104368229009e-09,-0.0105345478364399,0.0004389327512463,diode-lowfield_-4.9V/data.csv
0.03,-2.320815655834983e-06,2.2698311837005344e-06,-9.557768220077995e-05,-0.000107269231982,-2.3207852259791387e-06,2.2693034384223133e-06,9.93555485389976e-10,9.198749191148271e-10,45,43,-4.9,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-073.hdf5,-5.148178755682544e-08,1.354002352052987e-09,4.590088664401452e-06,1.354002352052987e-09,-0.0112158590652275,0.0002950024742603,diode-lowfield_-4.9V/data.csv
0.035,-2.298075882237834e-06,2.246405917006445e-06,-9.048818351621972e-05,-0.0001021151450642,-2.2983502642537388e-06,2.2466827317098574e-06,1.141043231084893e-09,8.725884112527383e-10,45,45,-4.9,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-073.hdf5,-5.1667532543881384e-08,1.4364505528061975e-09,4.545032995963597e-06,1.4364505528061975e-09,-0.0113679114298547,0.0003160688529461,diode-lowfield_-4.9V/data.csv
0.04,-2.2692277050036607e-06,2.220390692684567e-06,-8.887159212938022e-05,-0.0001009354195395,-2.269476054336482e-06,2.2206536458962274e-06,8.728662426177168e-10,1.002919389448021e-09,45,45,-4.9,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-073.hdf5,-4.882240844025452e-08,1.3295648834232807e-09,4.490129700232709e-06,1.3295648834232807e-09,-0.0108732735354446,0.0002961258506589,diode-lowfield_-4.9V/data.csv
0.045,-2.232463742963778e-06,2.1902463915034315e-06,-8.808414628665313e-05,-0.0001000216067805,-2.231738253829912e-06,2.190207100483246e-06,1.050009639678277e-09,1.1097940051089735e-09,43,45,-4.9,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-073.hdf5,-4.1531153346665785e-08,1.527796772215834e-09,4.421945354313157e-06,1.527796772215834e-09,-0.0093920548579724,0.0003455185517493,diode-lowfield_-4.9V/data.csv
0.05,-2.1864907357621023e-06,2.157247344963031e-06,-8.785461537540938e-05,-0.0001006016992363,-2.186306646656572e-06,2.157352824398694e-06,1.1957522631385361e-09,1.0491722202415299e-09,43,45,-4.9,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-073.hdf5,-2.8953822257877962e-08,1.5907815131335515e-09,4.343659471055266e-06,1.5907815131335515e-09,-0.0066657670682558,0.00036623885102,diode-lowfield_-4.9V/data.csv
0.055,-2.134037314588055e-06,2.1227996348808075e-06,-8.486557209318194e-05,-9.813369946062816e-05,-2.133359108811848e-06,2.122460468918423e-06,1.389595346054694e-09,1.179391002344316e-09,43,45,-4.9,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-073.hdf5,-1.0898639893424533e-08,1.8226185454415843e-09,4.255819577730271e-06,1.8226185454415843e-09,-0.002560879213596,0.0004282663981877,diode-lowfield_-4.9V/data.csv
0.06,-2.0738227983715606e-06,2.085438956043109e-06,-8.412925939776144e-05,-9.710364415809792e-05,-2.0730151358515144e-06,2.084914479904825e-06,1.3302660942921783e-09,1.4749407125247847e-09,41,45,-4.9,2023/12/Data_1229/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-073.hdf5,1.1899344053310556e-08,1.9862170040271247e-09,4.1579296157563394e-06,1.9862170040271247e-09,0.0028618435502655,0.0004776957094679,diode-lowfield_-4.9V/data.csv
-0.06,-2.149379728984385e-07,2.055334529652197e-07,-8.6364629376196e-05,-3.899036735091089e-05,-2.148890087455632e-07,2.0547624498115544e-07,2.536898047576485e-10,1.7150244268075574e-10,42,27,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-9.412763764407762e-09,3.0622149644242757e-10,4.203652537267187e-07,3.0622149644242757e-10,-0.0223918691684423,0.0007286478917876,diode-lowfield_-6.4V/data.csv
-0.055,-2.184024134276688e-07,2.0944057761270242e-07,-0.0001006752189495,-5.215546317162008e-05,-2.1840072623845185e-07,2.0912993754872682e-07,2.2177331605438446e-10,2.2088695111721028e-10,45,31,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-9.270788689725088e-09,3.130087041722878e-10,4.275306637871786e-07,3.130087041722878e-10,-0.0216845000253362,0.0007323036992052,diode-lowfield_-6.4V/data.csv
-0.05,-2.204377504993367e-07,2.118389953930809e-07,-0.0001055207262037,-5.270077766560812e-05,-2.203869257499775e-07,2.1184918101833922e-07,1.9115819733106767e-10,1.4758017952067406e-10,43,29,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-8.537744731638331e-09,2.414981693392681e-10,4.322361067683168e-07,2.414981693392681e-10,-0.0197525023891968,0.00055882716087,diode-lowfield_-6.4V/data.csv
-0.045,-2.236385645893844e-07,2.1570103011402523e-07,-0.0001136470945229,-5.907580175941769e-05,-2.235610404528681e-07,2.15582611130881e-07,2.0794837517939024e-10,8.851958531473165e-11,41,33,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-7.978429321987122e-09,2.2600496393672528e-10,4.3914365158374907e-07,2.2600496393672528e-10,-0.0181681536171895,0.0005147342107925,diode-lowfield_-6.4V/data.csv
-0.04,-2.2410890897332045e-07,2.1648661050628481e-07,-0.0001127424719459,-6.089220675633958e-05,-2.24037647920809e-07,2.1637399461707066e-07,1.1220898112223723e-10,7.25433391996349e-11,28,28,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-7.663653303738332e-09,1.3361658395095976e-10,4.404116425378796e-07,1.3361658395095976e-10,-0.0174011142384347,0.000303436146962,diode-lowfield_-6.4V/data.csv
-0.035,-2.289316866309353e-07,2.2189002783989498e-07,-0.0001141748557707,-5.96529413167225e-05,-2.2890983921997925e-07,2.218026904487441e-07,2.3878398023290353e-10,1.1899490294313223e-10,41,31,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-7.107148771235138e-09,2.6679125949384683e-10,4.507125296687234e-07,2.6679125949384683e-10,-0.0157686957947651,0.0005920057884509,diode-lowfield_-6.4V/data.csv
-0.03,-2.303671544794337e-07,2.2378013865621642e-07,-0.0001187892934374,-6.109352935114758e-05,-2.304169862077633e-07,2.2377726108708e-07,2.2364262154739718e-10,8.170677240942373e-11,41,33,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-6.6397251206833165e-09,2.3810085852461284e-10,4.541942472948433e-07,2.3810085852461284e-10,-0.0146186904837063,0.0005242829480735,diode-lowfield_-6.4V/data.csv
-0.025,-2.3168176865646057e-07,2.2591973326969882e-07,-0.0001183142883667,-5.971623496285651e-05,-2.317012746871484e-07,2.258138659119859e-07,2.3732397764633435e-10,1.0323577870178214e-10,43,33,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-5.8874087751624956e-09,2.5880551843042516e-10,4.575151405991343e-07,2.5880551843042516e-10,-0.0128682271967058,0.0005657232352395,diode-lowfield_-6.4V/data.csv
-0.02,-2.324310788760941e-07,2.2737948010800682e-07,-0.0001087945684596,-6.144451054660998e-05,-2.3241300461289842e-07,2.272732367430736e-07,9.445512287753031e-11,8.373502201054169e-11,30,30,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-5.139767869824731e-09,1.262272718112661e-10,4.59686241355972e-07,1.262272718112661e-10,-0.0111810348177129,0.0002746115728362,diode-lowfield_-6.4V/data.csv
-0.015,-2.3204859270059465e-07,2.268730196974032e-07,-0.0001066792040382,-5.9881976683166165e-05,-2.319084319615743e-07,2.276527473561525e-07,2.1506426817218456e-10,1.7491501882019772e-10,24,24,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-4.255684605421802e-09,2.7721454372616776e-10,4.595611793177268e-07,2.7721454372616776e-10,-0.0092603222311768,0.0006032416183434,diode-lowfield_-6.4V/data.csv
-0.01,-2.346361899429936e-07,2.316021929358125e-07,-0.0001221190466903,-6.153031462703413e-05,-2.3457235536131846e-07,2.31512246982287e-07,2.0309555934860103e-10,7.967917861447127e-11,41,33,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-3.060108379031385e-09,2.1816639918144572e-10,4.660846023436054e-07,2.1816639918144572e-10,-0.0065655641993841,0.0004680933466654,diode-lowfield_-6.4V/data.csv
-0.005,-2.3504298165872882e-07,2.330343668590517e-07,-0.0001245192448895,-6.46152731734976e-05,-2.349742165686553e-07,2.3302133138270522e-07,1.9944987077925256e-10,7.525161011175401e-11,41,35,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-1.9528851859500403e-09,2.131737689732768e-10,4.679955479513605e-07,2.131737689732768e-10,-0.0041728712901196,0.0004555078053206,diode-lowfield_-6.4V/data.csv
0.0,-2.4146213775204044e-07,2.405774727362075e-07,-0.0001095580431525,-6.602964325419106e-05,-2.414840887574212e-07,2.405686632437379e-07,6.656756117184237e-11,7.133800199685476e-11,30,30,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,-9.154255136833011e-10,9.757228463693072e-11,4.820527520011591e-07,9.757228463693072e-11,-0.0018990152216392,0.0002024103382195,diode-lowfield_-6.4V/data.csv
0.005,-2.40834643844575e-07,2.4130348084179854e-07,-0.000119576882398,-6.607662358104434e-05,-2.407734166605424e-07,2.411145418915724e-07,2.4040396311790225e-10,1.2509070963357102e-10,41,33,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,3.4112523103000286e-10,2.7100138582565236e-10,4.818879585521149e-07,2.7100138582565236e-10,0.0007078932456726,0.0005623744045006,diode-lowfield_-6.4V/data.csv
0.01,-2.356623385452855e-07,2.3753788598190322e-07,-0.0001106422567068,-6.128516531188397e-05,-2.3561395339279466e-07,2.3734930678473766e-07,8.945016239536337e-11,1.2690472424307574e-10,19,33,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,1.7353533919429155e-09,1.5526152320445648e-10,4.7296326017753227e-07,1.5526152320445648e-10,0.0036691082332516,0.0003282761714631,diode-lowfield_-6.4V/data.csv
0.015,-2.3452547430098825e-07,2.373428289843359e-07,-0.0001232486297726,-6.686973450655622e-05,-2.3439648239057386e-07,2.3733219547060186e-07,2.2912405511362918e-10,1.0129248487839256e-10,39,33,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,2.935713080028002e-09,2.5051546883287024e-10,4.717286778611757e-07,2.5051546883287024e-10,0.0062233084775311,0.0005310686666321,diode-lowfield_-6.4V/data.csv
0.02,-2.333384843053999e-07,2.373233560088605e-07,-0.0001212839684315,-6.287733202685389e-05,-2.3330592309435425e-07,2.372660448662921e-07,2.0861256892813542e-10,8.820428535945904e-11,41,33,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,3.960121771937844e-09,2.2649326672236623e-10,4.705719679606464e-07,2.2649326672236623e-10,0.0084155496747928,0.0004813318733279,diode-lowfield_-6.4V/data.csv
0.025,-2.32843627497118e-07,2.379386639288196e-07,-0.0001172934090305,-6.144230435459175e-05,-2.3285713148530242e-07,2.3790056810602333e-07,9.805319094395492e-11,9.585961077633598e-11,23,33,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,5.043436620720905e-09,1.3712582992449783e-10,4.707576995913258e-07,1.3712582992449783e-10,0.0107134447829514,0.0002913042087789,diode-lowfield_-6.4V/data.csv
0.03,-2.3082163901185403e-07,2.36953141881006e-07,-0.0001173726879394,-5.640468678626551e-05,-2.308054670425908e-07,2.3685867474408522e-07,1.936264340428186e-10,1.4248182974927015e-10,41,31,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,6.0532077014943346e-09,2.4040022414473323e-10,4.676641417866761e-07,2.4040022414473323e-10,0.0129434933334176,0.0005140876527133,diode-lowfield_-6.4V/data.csv
0.035,-2.283208793911167e-07,2.351781356460811e-07,-0.0001194656297478,-5.481649651253286e-05,-2.281215547271516e-07,2.350181329557797e-07,2.1634682971926046e-10,9.517644660480106e-11,41,31,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,6.896578228628105e-09,2.363567361381758e-10,4.631396876829313e-07,2.363567361381758e-10,0.0148909247297103,0.0005103923196411,diode-lowfield_-6.4V/data.csv
0.04,-2.2513924538017925e-07,2.330426483084097e-07,-0.0001173220735531,-5.157115854492004e-05,-2.2518405373446843e-07,2.330050502174235e-07,2.0901994853540823e-10,1.0099671746504628e-10,43,31,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,7.820996482955118e-09,2.3214149957398632e-10,4.581891039518918e-07,2.3214149957398632e-10,0.0170693637528671,0.0005067237824974,diode-lowfield_-6.4V/data.csv
0.045,-2.219834524433341e-07,2.308951440367718e-07,-0.0001160105114001,-4.980092899422849e-05,-2.2198836029125005e-07,2.307164070842173e-07,2.3385692428887573e-10,1.206562674464918e-10,43,29,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,8.728046792967236e-09,2.6314823942404084e-10,4.527047673754673e-07,2.6314823942404084e-10,0.0192797766269784,0.0005813880507464,diode-lowfield_-6.4V/data.csv
0.05,-2.184577503758695e-07,2.278392551531644e-07,-0.0001149491003566,-4.817925851885934e-05,-2.183866737074856e-07,2.277411664618173e-07,2.4785836155136684e-10,1.2377249487947038e-10,43,29,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,9.354492754331706e-09,2.770440359935882e-10,4.461278401693029e-07,2.770440359935882e-10,0.020968188738864,0.0006211334680889,diode-lowfield_-6.4V/data.csv
0.055,-2.150599242982076e-07,2.2501427947825906e-07,-0.0001111495876175,-4.09122019538929e-05,-2.148897190680905e-07,2.2495842879424306e-07,2.0825097066890607e-10,1.7724003346256458e-10,43,29,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,1.0068709726152596e-08,2.734638847203641e-10,4.398481478623335e-07,2.734638847203641e-10,0.0228913314176418,0.0006218862714066,diode-lowfield_-6.4V/data.csv
0.06,-2.117874290211688e-07,2.217454848248062e-07,-0.0001096100805326,-4.491689169525083e-05,-2.114065195917519e-07,2.2170366888242762e-07,2.8581235916286307e-10,1.1469688094004708e-10,43,29,-6.4,2024/01/Data_0103/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-097.hdf5,1.0297149290675677e-08,3.079676592559952e-10,4.3311018847417946e-07,3.079676592559952e-10,0.0237748950837473,0.0007112616923949,diode-lowfield_-6.4V/data.csv
-0.06,-3.491600278727425e-06,3.2517737337453147e-06,-6.933030812117662e-05,-6.665011982983238e-05,-3.4911304624344094e-06,3.2515683920144403e-06,2.1666285276069924e-09,1.5454331311905706e-09,37,37,6.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-123.hdf5,-2.395620704199692e-07,2.661323493982258e-09,6.74269885444885e-06,2.661323493982258e-09,-0.0355291072004358,0.0003949461097509,diode-lowfield_6.0V/data.csv
-0.055,-3.5215046574859923e-06,3.2999197580895e-06,-7.960370019275954e-05,-7.747764725170651e-05,-3.5200724377023058e-06,3.299569686080518e-06,1.742614533417062e-09,1.2052222133427496e-09,41,39,6.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-123.hdf5,-2.205027516217876e-07,2.118788803918682e-09,6.819642123782824e-06,2.118788803918682e-09,-0.0323334784464431,0.000310851511568,diode-lowfield_6.0V/data.csv
-0.05,-3.5514829097722395e-06,3.348274817821481e-06,-8.807095830207774e-05,-8.575113377902491e-05,-3.549008065557628e-06,3.347157725562115e-06,2.3080527608676616e-09,1.7141893067646e-09,43,43,6.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-123.hdf5,-2.018503399955129e-07,2.874987395863664e-09,6.896165791119743e-06,2.874987395863664e-09,-0.0292699372534571,0.0004170750475242,diode-lowfield_6.0V/data.csv
-0.045,-3.5755903497047697e-06,3.395446893347132e-06,-9.330906360049268e-05,-9.148779397904293e-05,-3.5757250763051163e-06,3.392249651693202e-06,2.4707116937038227e-09,1.993683409257558e-09,45,45,6.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-123.hdf5,-1.834754246119142e-07,3.174773977742928e-09,6.967974727998319e-06,3.174773977742928e-09,-0.0263312413971141,0.000455781557887,diode-lowfield_6.0V/data.csv
-0.04,-3.599654267436535e-06,3.437463840787747e-06,-9.595398593109902e-05,-9.390337771969764e-05,-3.599570768403505e-06,3.4350795638983483e-06,2.4979990582912953e-09,2.226768952012489e-09,45,45,6.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-123.hdf5,-1.6449120450515664e-07,3.346415882832108e-09,7.034650332301853e-06,3.346415882832108e-09,-0.0233829965577453,0.0004758346826699,diode-lowfield_6.0V/data.csv
-0.035,-3.6246642959518808e-06,3.4795715019500258e-06,-9.715738892941917e-05,-9.54268593257964e-05,-3.624588308944432e-06,3.478565075135179e-06,1.916393047076332e-09,2.1452390513338006e-09,45,45,6.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-123.hdf5,-1.46023233809253e-07,2.8765626880445442e-09,7.10315338407961e-06,2.8765626880445442e-09,-0.0205575222599777,0.0004050553751017,diode-lowfield_6.0V/data.csv
-0.03,-3.645048637786656e-06,3.5155661473242e-06,-9.953810094374958e-05,-9.750582660480138e-05,-3.642672783633276e-06,3.515179746485277e-06,1.929132203859688e-09,2.4099726889286947e-09,45,45,6.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-123.hdf5,-1.274930371479992e-07,3.086991969758058e-09,7.157852530118553e-06,3.086991969758058e-09,-0.017811632275398,0.0004313418862133,diode-lowfield_6.0V/data.csv
-0.025,-3.6547653619109744e-06,3.5455243387474504e-06,-9.778382680116912e-05,-9.60138738765803e-05,-3.6541982836409535e-06,3.543264177204654e-06,1.918284077030946e-09,2.386511893904123e-09,45,45,6.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-123.hdf5,-1.1093410643629941e-07,3.061903463523354e-09,7.197462460845608e-06,3.061903463523354e-09,-0.0154129468600612,0.0004254648287284,diode-lowfield_6.0V/data.csv
-0.02,-3.665433790506087e-06,3.571043215203845e-06,-0.0001013881380148,-9.940438480623284e-05,-3.66376198200852e-06,3.5709298761526497e-06,1.613083195660795e-09,2.1478422096903747e-09,43,45,6.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-123.hdf5,-9.283210585587013e-08,2.6861242625483422e-09,7.2346918581611695e-06,2.6861242625483422e-09,-0.012831521739402,0.0003713144165004,diode-lowfield_6.0V/data.csv
-0.015,-3.670590115111353e-06,3.596983754862547e-06,-9.885996050784688e-05,-9.68543381395422e-05,-3.6694108658140985e-06,3.595433593488877e-06,2.0446639672365674e-09,1.606868537116358e-09,45,45,6.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-123.hdf5,-7.397727232522147e-08,2.600514801820986e-09,7.264844459302976e-06,2.600514801820986e-09,-0.010182912069162,0.0003579773302501,diode-lowfield_6.0V/data.csv
-0.01,-3.668801131733461e-06,3.6163775750040495e-06,-0.000103357991813,-0.0001009078275079,-3.668445961254978e-06,3.614665435258055e-06,1.485018138643357e-09,1.8047652689215883e-09,43,43,6.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-123.hdf5,-5.3780525996923263e-08,2.337189882744958e-09,7.283111396513033e-06,2.337189882744958e-09,-0.0073842789254427,0.0003209141636421,diode-lowfield_6.0V/data.csv
-0.005,-3.6706100833874273e-06,3.6356715890537577e-06,-0.0001055016935076,-0.0001029712246087,-3.6678143427450654e-06,3.63473504276283e-06,1.814982449467937e-09,1.791235033503549e-09,43,43,6.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-123.hdf5,-3.3079299982236056e-08,2.550036124671e-09,7.302549385507897e-06,2.550036124671e-09,-0.0045298290002506,0.0003492016489666,diode-lowfield_6.0V/data.csv
0.0,-3.6599931031301794e-06,3.6479231372510417e-06,-0.0001108260883378,-0.0001082926800288,-3.659447047578262e-06,3.647386243795416e-06,1.91373806586424e-09,1.914927594421717e-09,41,41,6.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-123.hdf5,-1.2060803782846132e-08,2.7072755819486766e-09,7.306833291373678e-06,2.7072755819486766e-09,-0.0016506198105114,0.0003705133485377,diode-lowfield_6.0V/data.csv
0.005,-3.6505616693910976e-06,3.659723406219837e-06,-0.0001041750572143,-0.0001014333001569,-3.648801919418134e-06,3.660291369832732e-06,1.481871428336107e-09,1.926820409699545e-09,43,43,6.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-123.hdf5,1.1489450414597929e-08,2.4307570469616286e-09,7.3090932892508655e-06,2.4307570469616286e-09,0.0015719392214482,0.0003325665652299,diode-lowfield_6.0V/data.csv
0.01,-3.635790863220896e-06,3.66665312320306e-06,-0.0001056324770787,-0.000102953416101,-3.6344942809978193e-06,3.667044887467279e-06,2.188644012413462e-09,1.9279912242034446e-09,43,43,6.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-123.hdf5,3.255060646945963e-08,2.9167298081376677e-09,7.301539168465098e-06,2.9167298081376677e-09,0.0044580472306501,0.0003994717722538,diode-lowfield_6.0V/data.csv
0.015,-3.612460832962169e-06,3.665520506558817e-06,-0.0001089249075185,-0.0001064139126791,-3.612933649810223e-06,3.6667267015640326e-06,1.383553553495537e-09,2.2660886861415277e-09,41,43,6.0,2024/01/Data_0109/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-123.hdf5,5.3793051753809464e-08,2.655066546971801e-09,7.279660351374255e-06,2.655066546971801e-09,0.0073895002180499,0.0003647339171607,diode-lowfield_6.0V/data.csv
